order_id,order_date,ship_date,customer,manufactory,product_name,segment,category,sub_category,region,zip,city,state,country,discount,profit,quantity,sales,profit_margin,month,year
US-2021-132507,7/30/2020,8/3/2020,Corey Catlett,Eldon,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,Corporate,Office Supplies,Storage,Central,77041,Houston,Texas,United States,0.2,6.18,4,61.79,0.1,Jul,2020
US-2021-155334,7/30/2020,7/31/2020,Helen Andreada,Other,Regeneration Desk Collection,Consumer,Furniture,Furnishings,West,94109,San Francisco,California,United States,0,2.32,3,5.28,0.44,Jul,2020
US-2021-155334,7/30/2020,7/31/2020,Helen Andreada,Other,Presstex Flexible Ring Binders,Consumer,Office Supplies,Binders,West,94109,San Francisco,California,United States,0.2,4.10,3,10.92,0.375,Jul,2020
US-2021-155334,7/30/2020,7/31/2020,Helen Andreada,Logitech,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,Consumer,Technology,Accessories,West,94109,San Francisco,California,United States,0,92.37,7,209.93,0.44,Jul,2020
US-2021-164966,7/30/2020,8/1/2020,Gary Hansen,Global,"Global Stack Chair without Arms, Black",Home Office,Furniture,Chairs,Central,55044,Lakeville,Minnesota,United States,0,38.97,6,155.88,0.25,Jul,2020
US-2021-111017,7/31/2020,8/6/2020,Steve Chapman,Acme,"Acme 10"" Easy Grip Assistive Scissors",Corporate,Office Supplies,Supplies,Central,63116,Saint Louis,Missouri,United States,0,15.78,3,52.59,0.3,Jul,2020
US-2021-124891,7/31/2020,7/31/2020,Rick Hansen,Bevis,"Bevis Round Bullnose 29"" High Table Top",Consumer,Furniture,Tables,East,10024,New York City,New York,United States,0.4,-290.88,7,"1,090.78",-0.266666667,Jul,2020
US-2021-124891,7/31/2020,7/31/2020,Rick Hansen,Xerox,Xerox 212,Consumer,Office Supplies,Paper,East,10024,New York City,New York,United States,0,9.33,3,19.44,0.48,Jul,2020
US-2021-124891,7/31/2020,7/31/2020,Rick Hansen,Plantronics,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,Consumer,Technology,Accessories,East,10024,New York City,New York,United States,0,762.18,7,"2,309.65",0.33,Jul,2020
US-2021-164427,7/31/2020,8/6/2020,Allen Rosenblatt,Microsoft,Microsoft Sculpt Comfort Mouse,Corporate,Technology,Accessories,South,39401,Hattiesburg,Mississippi,United States,0,105.47,6,239.70,0.44,Jul,2020
US-2021-153388,8/1/2020,8/7/2020,Pauline Chand,Hon,Hon 2111 Invitation Series Corner Table,Home Office,Furniture,Tables,West,90004,Los Angeles,California,United States,0.2,-175.87,6,"1,004.98",-0.175,Aug,2020
US-2021-153388,8/1/2020,8/7/2020,Pauline Chand,Prang,Prang Dustless Chalk Sticks,Home Office,Office Supplies,Art,West,90004,Los Angeles,California,United States,0,3.36,4,6.72,0.5,Aug,2020
US-2021-112767,8/2/2020,8/6/2020,Darren Koutras,Balt,Balt Split Level Computer Training Table,Consumer,Furniture,Tables,West,97477,Springfield,Oregon,United States,0.5,-188.70,4,277.50,-0.68,Aug,2020
US-2021-122406,8/2/2020,8/5/2020,Brad Eason,Office Star,Office Star Flex Back Scooter Chair with White Frame,Home Office,Furniture,Chairs,East,2908,Providence,Rhode Island,United States,0,15.54,1,110.98,0.14,Aug,2020
US-2021-122406,8/2/2020,8/5/2020,Brad Eason,Other,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",Home Office,Office Supplies,Paper,East,2908,Providence,Rhode Island,United States,0,4.12,2,8.40,0.49,Aug,2020
US-2021-122406,8/2/2020,8/5/2020,Brad Eason,Logitech,Logitech G700s Rechargeable Gaming Mouse,Home Office,Technology,Accessories,East,2908,Providence,Rhode Island,United States,0,83.99,2,199.98,0.42,Aug,2020
US-2021-122406,8/2/2020,8/5/2020,Brad Eason,Plantronics,Plantronics MX500i Earset,Home Office,Technology,Phones,East,2908,Providence,Rhode Island,United States,0,3.87,3,128.85,0.03,Aug,2020
US-2021-147501,8/2/2020,8/6/2020,Corey-Lock,Ibico,Ibico Presentation Index for Binding Systems,Consumer,Office Supplies,Binders,West,98105,Seattle,Washington,United States,0.2,2.15,2,6.37,0.3375,Aug,2020
US-2021-147501,8/2/2020,8/6/2020,Corey-Lock,Okidata,Okidata C331dn Printer,Consumer,Technology,Machines,West,98105,Seattle,Washington,United States,0.2,41.88,2,558.40,0.075,Aug,2020
US-2021-112214,8/5/2020,8/11/2020,Anna Häberlin,Eldon,"Eldon Expressions Wood Desk Accessories, Oak",Corporate,Furniture,Furnishings,Central,75220,Dallas,Texas,United States,0.6,-11.44,5,14.76,-0.775,Aug,2020
US-2021-112214,8/5/2020,8/11/2020,Anna Häberlin,Avery,Avery Self-Adhesive Photo Pockets for Polaroid Photos,Corporate,Office Supplies,Binders,Central,75220,Dallas,Texas,United States,0.8,-2.18,1,1.36,-1.6,Aug,2020
US-2021-112214,8/5/2020,8/11/2020,Anna Häberlin,Other,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",Corporate,Office Supplies,Storage,Central,75220,Dallas,Texas,United States,0.2,-1.26,7,33.49,-0.0375,Aug,2020
US-2021-112214,8/5/2020,8/11/2020,Anna Häberlin,Other,Stiletto Hand Letter Openers,Corporate,Office Supplies,Supplies,Central,75220,Dallas,Texas,United States,0.2,-4.90,3,23.04,-0.2125,Aug,2020
US-2021-135251,8/6/2020,8/10/2020,Rachel Payne,O'Sullivan,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,Corporate,Furniture,Bookcases,Central,77095,Houston,Texas,United States,0.32,-114.02,3,369.20,-0.308823529,Aug,2020
US-2021-135251,8/6/2020,8/10/2020,Rachel Payne,Avery,Avery Hole Reinforcements,Corporate,Office Supplies,Binders,Central,77095,Houston,Texas,United States,0.8,-9.66,5,6.23,-1.55,Aug,2020
US-2021-135251,8/6/2020,8/10/2020,Rachel Payne,Avery,Avery 505,Corporate,Office Supplies,Labels,Central,77095,Houston,Texas,United States,0.2,13.32,3,35.52,0.375,Aug,2020
US-2021-135251,8/6/2020,8/10/2020,Rachel Payne,Xerox,Xerox 1906,Corporate,Office Supplies,Paper,Central,77095,Houston,Texas,United States,0.2,19.14,2,56.70,0.3375,Aug,2020
US-2021-160794,8/6/2020,8/8/2020,Michael Stewart,Xerox,Xerox 188,Corporate,Office Supplies,Paper,Central,77041,Houston,Texas,United States,0.2,9.87,3,27.22,0.3625,Aug,2020
US-2021-117492,8/7/2020,8/9/2020,Noel Staavos,Acco,"Acco Six-Outlet Power Strip, 4' Cord Length",Corporate,Office Supplies,Appliances,East,21215,Baltimore,Maryland,United States,0,20.17,9,77.58,0.26,Aug,2020
US-2021-124219,8/7/2020,8/8/2020,Kelly Williams,Tenex,"Tenex V2T-RE Standard Weight Series Chair Mat, 45"" x 53"", Lip 25"" x 12""",Consumer,Furniture,Furnishings,Central,63122,Kirkwood,Missouri,United States,0,34.07,3,212.94,0.16,Aug,2020
US-2021-124219,8/7/2020,8/8/2020,Kelly Williams,Wilson Jones,"Wilson Jones Hanging View Binder, White, 1""",Consumer,Office Supplies,Binders,Central,63122,Kirkwood,Missouri,United States,0,13.06,4,28.40,0.46,Aug,2020
US-2021-138331,8/7/2020,8/12/2020,Jim Karlsson,Stanley,Stanley Contemporary Battery Pencil Sharpeners,Consumer,Office Supplies,Art,East,19120,Philadelphia,Pennsylvania,United States,0.2,10.68,10,106.80,0.1,Aug,2020
US-2021-141936,8/7/2020,8/12/2020,Parhena Norris,Cardinal,Cardinal Hold-It CD Pocket,Home Office,Office Supplies,Binders,West,93309,Bakersfield,California,United States,0.2,6.46,3,19.15,0.3375,Aug,2020
US-2021-163237,8/7/2020,8/9/2020,Eudokia Martin,Avery,Avery 50,Corporate,Office Supplies,Labels,South,22153,Springfield,Virginia,United States,0,11.78,2,25.06,0.47,Aug,2020
US-2021-163237,8/7/2020,8/9/2020,Eudokia Martin,Ativa,"Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver",Corporate,Technology,Phones,South,22153,Springfield,Virginia,United States,0,148.49,3,494.97,0.3,Aug,2020
US-2021-163895,8/7/2020,8/11/2020,Noel Staavos,ACCOHIDE,"ACCOHIDE 3-Ring Binder, Blue, 1""",Corporate,Office Supplies,Binders,West,83704,Boise,Idaho,United States,0.2,1.12,1,3.30,0.3375,Aug,2020
US-2021-127544,8/8/2020,8/12/2020,Rob Dowd,Logitech,Logitech G600 MMO Gaming Mouse,Consumer,Technology,Accessories,East,13501,Utica,New York,United States,0,28.80,1,79.99,0.36,Aug,2020
US-2021-129322,8/8/2020,8/10/2020,Denny Blanton,Other,"Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",Consumer,Office Supplies,Appliances,East,1841,Lawrence,Massachusetts,United States,0,33.04,2,113.92,0.29,Aug,2020
US-2021-129322,8/8/2020,8/10/2020,Denny Blanton,Boston,"Boston 1827 Commercial Additional Cutter, Drive Gear & Gear Rack for 1606",Consumer,Office Supplies,Art,East,1841,Lawrence,Massachusetts,United States,0,11.90,2,39.66,0.3,Aug,2020
US-2021-129322,8/8/2020,8/10/2020,Denny Blanton,GBC,GBC DocuBind P50 Personal Binding Machine,Consumer,Office Supplies,Binders,East,1841,Lawrence,Massachusetts,United States,0,210.49,7,447.86,0.47,Aug,2020
US-2021-168564,8/8/2020,8/8/2020,Thomas Thornton,Global,Global Ergonomic Managers Chair,Consumer,Furniture,Chairs,West,94109,San Francisco,California,United States,0.2,10.86,1,144.78,0.075,Aug,2020
US-2021-168564,8/8/2020,8/8/2020,Thomas Thornton,Other,Presstex Flexible Ring Binders,Consumer,Office Supplies,Binders,West,94109,San Francisco,California,United States,0.2,2.73,2,7.28,0.375,Aug,2020
US-2021-168564,8/8/2020,8/8/2020,Thomas Thornton,ACCOHIDE,"ACCOHIDE 3-Ring Binder, Blue, 1""",Consumer,Office Supplies,Binders,West,94109,San Francisco,California,United States,0.2,2.23,2,6.61,0.3375,Aug,2020
US-2021-103954,8/9/2020,8/13/2020,Hallie Redmond,O'Sullivan,O'Sullivan Cherrywood Estates Traditional Barrister Bookcase,Home Office,Furniture,Bookcases,Central,53209,Milwaukee,Wisconsin,United States,0,48.12,5,687.40,0.07,Aug,2020
US-2021-128013,8/9/2020,8/16/2020,Monica Federle,OIC,OIC Stacking Trays,Corporate,Furniture,Furnishings,East,10035,New York City,New York,United States,0,4.41,3,10.02,0.44,Aug,2020
US-2021-128013,8/9/2020,8/16/2020,Monica Federle,Xerox,Xerox 1885,Corporate,Office Supplies,Paper,East,10035,New York City,New York,United States,0,69.18,3,144.12,0.48,Aug,2020
US-2021-131338,8/9/2020,8/12/2020,Naresj Patel,Other,Longer-Life Soft White Bulbs,Consumer,Furniture,Furnishings,East,10024,New York City,New York,United States,0,2.96,2,6.16,0.48,Aug,2020
US-2021-131338,8/9/2020,8/12/2020,Naresj Patel,Other,Artistic Insta-Plaque,Consumer,Furniture,Furnishings,East,10024,New York City,New York,United States,0,18.35,3,47.04,0.39,Aug,2020
US-2021-131338,8/9/2020,8/12/2020,Naresj Patel,KI,KI Conference Tables,Consumer,Furniture,Tables,East,10024,New York City,New York,United States,0.4,-153.12,9,382.81,-0.4,Aug,2020
US-2021-131338,8/9/2020,8/12/2020,Naresj Patel,GBC,GBC Ibimaster 500 Manual ProClick Binding System,Consumer,Office Supplies,Binders,East,10024,New York City,New York,United States,0.2,456.59,2,"1,217.57",0.375,Aug,2020
US-2021-131338,8/9/2020,8/12/2020,Naresj Patel,Acco,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",Consumer,Office Supplies,Fasteners,East,10024,New York City,New York,United States,0,5.01,3,10.65,0.47,Aug,2020
US-2021-131338,8/9/2020,8/12/2020,Naresj Patel,Xerox,Xerox 1886,Consumer,Office Supplies,Paper,East,10024,New York City,New York,United States,0,68.98,3,143.70,0.48,Aug,2020
US-2021-131338,8/9/2020,8/12/2020,Naresj Patel,Tennsco,"Tennsco Lockers, Gray",Consumer,Office Supplies,Storage,East,10024,New York City,New York,United States,0,2.94,2,41.96,0.07,Aug,2020
US-2021-131338,8/9/2020,8/12/2020,Naresj Patel,Belkin,Belkin QODE FastFit Bluetooth Keyboard,Consumer,Technology,Accessories,East,10024,New York City,New York,United States,0,34.69,4,247.80,0.14,Aug,2020
US-2021-131338,8/9/2020,8/12/2020,Naresj Patel,Panasonic,Panasonic KX-TG9471B,Consumer,Technology,Phones,East,10024,New York City,New York,United States,0,274.39,5,979.95,0.28,Aug,2020
US-2021-131338,8/9/2020,8/12/2020,Naresj Patel,Nortel,Nortel Meridian M3904 Professional Digital phone,Consumer,Technology,Phones,East,10024,New York City,New York,United States,0,89.31,2,307.98,0.29,Aug,2020
US-2021-155453,8/9/2020,8/14/2020,Ruben Ausman,Avery,Avery File Folder Labels,Corporate,Office Supplies,Labels,South,32216,Jacksonville,Florida,United States,0.2,1.67,2,4.61,0.3625,Aug,2020
US-2021-163055,8/9/2020,8/16/2020,David Smith,Bevis,Bevis 36 x 72 Conference Tables,Corporate,Furniture,Tables,Central,48227,Detroit,Michigan,United States,0,136.94,5,622.45,0.22,Aug,2020
US-2021-163055,8/9/2020,8/16/2020,David Smith,Sanford,"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",Corporate,Office Supplies,Art,Central,48227,Detroit,Michigan,United States,0,0.97,1,2.20,0.44,Aug,2020
US-2021-163055,8/9/2020,8/16/2020,David Smith,Rogers,Rogers Deluxe File Chest,Corporate,Office Supplies,Storage,Central,48227,Detroit,Michigan,United States,0,0.22,1,21.98,0.01,Aug,2020
US-2021-121699,8/10/2020,8/14/2020,Bill Donatelli,GBC,GBC Binding covers,Consumer,Office Supplies,Binders,Central,48227,Detroit,Michigan,United States,0,29.14,5,64.75,0.45,Aug,2020
US-2021-130022,8/10/2020,8/16/2020,Julie Kriz,Other,Peel-Off China Markers,Home Office,Office Supplies,Art,Central,55122,Eagan,Minnesota,United States,0,12.51,3,29.79,0.42,Aug,2020
US-2021-130022,8/10/2020,8/16/2020,Julie Kriz,Avery,Avery 489,Home Office,Office Supplies,Labels,Central,55122,Eagan,Minnesota,United States,0,19.87,4,41.40,0.48,Aug,2020
US-2021-130022,8/10/2020,8/16/2020,Julie Kriz,Avery,Avery 480,Home Office,Office Supplies,Labels,Central,55122,Eagan,Minnesota,United States,0,1.80,1,3.75,0.48,Aug,2020
US-2021-156496,8/10/2020,8/16/2020,William Brown,Fellowes,Fellowes 8 Outlet Superior Workstation Surge Protector,Consumer,Office Supplies,Appliances,West,97756,Redmond,Oregon,United States,0.2,15.02,4,133.47,0.1125,Aug,2020
US-2021-156496,8/10/2020,8/16/2020,William Brown,AT&T,AT&T 1080 Corded phone,Consumer,Technology,Phones,West,97756,Redmond,Oregon,United States,0.2,38.36,4,438.37,0.0875,Aug,2020
US-2021-156496,8/10/2020,8/16/2020,William Brown,OtterBox,OtterBox Commuter Series Case - Samsung Galaxy S4,Consumer,Technology,Phones,West,97756,Redmond,Oregon,United States,0.2,-31.49,7,139.94,-0.225,Aug,2020
US-2021-119634,8/11/2020,8/16/2020,Barry Weirich,Executive Impressions,"Executive Impressions 13"" Clairmont Wall Clock",Consumer,Furniture,Furnishings,South,27604,Raleigh,North Carolina,United States,0.2,12.11,3,46.15,0.2625,Aug,2020
US-2021-156797,8/11/2020,8/15/2020,Philisse Overcash,Newell,Newell 330,Home Office,Office Supplies,Art,East,10035,New York City,New York,United States,0,3.11,2,11.96,0.26,Aug,2020
US-2021-156797,8/11/2020,8/15/2020,Philisse Overcash,AT&T,AT&T 841000 Phone,Home Office,Technology,Phones,East,10035,New York City,New York,United States,0,34.50,2,138.00,0.25,Aug,2020
US-2021-112014,8/13/2020,8/20/2020,Odella Nelson,Other,50 Colored Long Pencils,Corporate,Office Supplies,Art,West,92399,Yucaipa,California,United States,0,13.21,5,50.80,0.26,Aug,2020
US-2021-120516,8/13/2020,8/17/2020,Clytie Kelty,3-ring staple pack,3-ring staple pack,Consumer,Office Supplies,Binders,South,30062,Marietta,Georgia,United States,0,2.71,3,5.64,0.48,Aug,2020
US-2021-133396,8/13/2020,8/15/2020,Grace Kelly,Newell,Newell 309,Corporate,Office Supplies,Art,South,27405,Greensboro,North Carolina,United States,0.2,8.09,7,64.68,0.125,Aug,2020
US-2021-148495,8/13/2020,8/13/2020,Sandra Flanagan,Ultra,Ultra Door Pull Handle,Consumer,Furniture,Furnishings,West,91767,Pomona,California,United States,0,10.41,3,31.56,0.33,Aug,2020
US-2021-150441,8/13/2020,8/17/2020,Ralph Arnett,Avery,Avery Round Ring Poly Binders,Consumer,Office Supplies,Binders,Central,47374,Richmond,Indiana,United States,0,5.57,4,11.36,0.49,Aug,2020
US-2021-169656,8/13/2020,8/16/2020,Ed Jacobs,Fellowes,Fellowes High-Stak Drawer Files,Consumer,Office Supplies,Storage,East,19143,Philadelphia,Pennsylvania,United States,0.2,15.86,3,422.86,0.0375,Aug,2020
US-2021-142454,8/15/2020,8/19/2020,Richard Eichhorn,Tensor,Tensor Computer Mounted Lamp,Consumer,Furniture,Furnishings,West,94601,Oakland,California,United States,0,28.14,7,104.23,0.27,Aug,2020
US-2021-142454,8/15/2020,8/19/2020,Richard Eichhorn,Other,Mobile Personal File Cube,Consumer,Office Supplies,Storage,West,94601,Oakland,California,United States,0,18.97,3,70.26,0.27,Aug,2020
US-2021-162369,8/15/2020,8/19/2020,Tim Taslimi,Fellowes,Fellowes Super Stor/Drawer Files,Corporate,Office Supplies,Storage,West,90045,Los Angeles,California,United States,0,61.39,2,323.10,0.19,Aug,2020
US-2021-126753,8/16/2020,8/20/2020,Sung Pak,Tenex,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",Corporate,Furniture,Furnishings,East,19134,Philadelphia,Pennsylvania,United States,0.2,0.00,3,254.35,0,Aug,2020
US-2021-126753,8/16/2020,8/20/2020,Sung Pak,Avery,Avery Durable Slant Ring Binders With Label Holder,Corporate,Office Supplies,Binders,East,19134,Philadelphia,Pennsylvania,United States,0.7,-2.76,3,3.76,-0.733333333,Aug,2020
US-2021-126753,8/16/2020,8/20/2020,Sung Pak,Avery,"Avery Durable Plastic 1"" Binders",Corporate,Office Supplies,Binders,East,19134,Philadelphia,Pennsylvania,United States,0.7,-1.91,2,2.72,-0.7,Aug,2020
US-2021-126753,8/16/2020,8/20/2020,Sung Pak,Xerox,Xerox 199,Corporate,Office Supplies,Paper,East,19134,Philadelphia,Pennsylvania,United States,0.2,3.21,3,10.27,0.3125,Aug,2020
US-2021-126753,8/16/2020,8/20/2020,Sung Pak,Xerox,Xerox 227,Corporate,Office Supplies,Paper,East,19134,Philadelphia,Pennsylvania,United States,0.2,3.63,2,10.37,0.35,Aug,2020
US-2021-126753,8/16/2020,8/20/2020,Sung Pak,SanDisk,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,Corporate,Technology,Accessories,East,19134,Philadelphia,Pennsylvania,United States,0.2,-5.46,3,31.18,-0.175,Aug,2020
US-2021-126753,8/16/2020,8/20/2020,Sung Pak,Cisco,Cisco IP Phone 7961G-GE VoIP phone,Corporate,Technology,Phones,East,19134,Philadelphia,Pennsylvania,United States,0.4,-112.62,4,519.79,-0.216666667,Aug,2020
US-2021-128090,8/16/2020,8/22/2020,John Murray,Newell,Newell 346,Consumer,Office Supplies,Art,West,85023,Phoenix,Arizona,United States,0.2,0.26,1,2.30,0.1125,Aug,2020
US-2021-128090,8/16/2020,8/22/2020,John Murray,Avery,Avery 488,Consumer,Office Supplies,Labels,West,85023,Phoenix,Arizona,United States,0.2,1.76,2,5.04,0.35,Aug,2020
US-2021-128090,8/16/2020,8/22/2020,John Murray,Xerox,Xerox 1891,Consumer,Office Supplies,Paper,West,85023,Phoenix,Arizona,United States,0.2,105.65,8,313.02,0.3375,Aug,2020
US-2021-128090,8/16/2020,8/22/2020,John Murray,Samsung,Samsung Galaxy S4 Mini,Consumer,Technology,Phones,West,85023,Phoenix,Arizona,United States,0.2,211.50,5,"1,879.96",0.1125,Aug,2020
US-2021-164238,8/16/2020,8/20/2020,Joni Wasserman,O'Sullivan,O'Sullivan Plantations 2-Door Library in Landvery Oak,Consumer,Furniture,Bookcases,East,19120,Philadelphia,Pennsylvania,United States,0.5,-205.00,3,301.47,-0.68,Aug,2020
US-2021-164238,8/16/2020,8/20/2020,Joni Wasserman,Iris,Iris Project Case,Consumer,Office Supplies,Storage,East,19120,Philadelphia,Pennsylvania,United States,0.2,3.35,7,44.69,0.075,Aug,2020
US-2021-111297,8/17/2020,8/21/2020,Shaun Chance,Wilson Jones,Wilson Jones Snap Scratch Pad Binder Tool for Ring Binders,Corporate,Office Supplies,Binders,East,2740,New Bedford,Massachusetts,United States,0,23.49,9,52.20,0.45,Aug,2020
US-2021-119627,8/17/2020,8/23/2020,Steven Cartwright,Newell,Newell 336,Consumer,Office Supplies,Art,West,85345,Peoria,Arizona,United States,0.2,1.16,3,10.27,0.1125,Aug,2020
US-2021-119627,8/17/2020,8/23/2020,Steven Cartwright,Xerox,Xerox 21,Consumer,Office Supplies,Paper,West,85345,Peoria,Arizona,United States,0.2,12.70,7,36.29,0.35,Aug,2020
US-2021-119627,8/17/2020,8/23/2020,Steven Cartwright,First Data,First Data FD10 PIN Pad,Consumer,Technology,Accessories,West,85345,Peoria,Arizona,United States,0.2,-31.60,4,252.80,-0.125,Aug,2020
US-2021-119627,8/17/2020,8/23/2020,Steven Cartwright,Imation,Imation Clip USB flash drive - 8 GB,Consumer,Technology,Accessories,West,85345,Peoria,Arizona,United States,0.2,-5.26,2,30.08,-0.175,Aug,2020
US-2021-122168,8/21/2020,8/26/2020,Henry Goldwyn,Other,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",Corporate,Office Supplies,Art,South,41042,Florence,Kentucky,United States,0,10.01,12,35.76,0.28,Aug,2020
US-2021-122168,8/21/2020,8/26/2020,Henry Goldwyn,Quartet,"Quartet Omega Colored Chalk, 12/Pack",Corporate,Office Supplies,Art,South,41042,Florence,Kentucky,United States,0,8.23,3,17.52,0.47,Aug,2020
US-2021-130456,8/21/2020,8/26/2020,David Smith,Sauder,Sauder Camden County Collection Library,Corporate,Furniture,Bookcases,West,94122,San Francisco,California,United States,0.15,34.49,6,586.40,0.058823529,Aug,2020
US-2021-130456,8/21/2020,8/26/2020,David Smith,Carina,Carina Double Wide Media Storage Towers in Natural & Black,Corporate,Office Supplies,Storage,West,94122,San Francisco,California,United States,0,3.24,1,80.98,0.04,Aug,2020
US-2021-130512,8/21/2020,8/25/2020,Sean Miller,GBC,GBC DocuBind P100 Manual Binding Machine,Home Office,Office Supplies,Binders,East,18103,Allentown,Pennsylvania,United States,0.7,-82.99,2,99.59,-0.833333333,Aug,2020
US-2021-130512,8/21/2020,8/25/2020,Sean Miller,Xerox,Xerox 1979,Home Office,Office Supplies,Paper,East,18103,Allentown,Pennsylvania,United States,0.2,15.49,2,49.57,0.3125,Aug,2020
US-2021-130512,8/21/2020,8/25/2020,Sean Miller,SAFCO,"SAFCO Commercial Wire Shelving, Black",Home Office,Office Supplies,Storage,East,18103,Allentown,Pennsylvania,United States,0.2,-165.77,6,663.07,-0.25,Aug,2020
US-2021-130512,8/21/2020,8/25/2020,Sean Miller,Staple remover,Staple remover,Home Office,Office Supplies,Supplies,East,18103,Allentown,Pennsylvania,United States,0.2,-0.70,2,3.49,-0.2,Aug,2020
US-2021-130512,8/21/2020,8/25/2020,Sean Miller,Other,Sabrent 4-Port USB 2.0 Hub,Home Office,Technology,Accessories,East,18103,Allentown,Pennsylvania,United States,0.2,3.80,4,21.73,0.175,Aug,2020
US-2021-144267,8/21/2020,8/23/2020,Nick Zandusky,Hon,Hon GuestStacker Chair,Home Office,Furniture,Chairs,West,94110,San Francisco,California,United States,0.2,40.80,3,544.01,0.075,Aug,2020
US-2021-144267,8/21/2020,8/23/2020,Nick Zandusky,Xerox,Xerox 191,Home Office,Office Supplies,Paper,West,94110,San Francisco,California,United States,0,28.17,3,59.94,0.47,Aug,2020
US-2021-144267,8/21/2020,8/23/2020,Nick Zandusky,Xerox,Xerox 1974,Home Office,Office Supplies,Paper,West,94110,San Francisco,California,United States,0,11.72,4,23.92,0.49,Aug,2020
US-2021-144267,8/21/2020,8/23/2020,Nick Zandusky,Xerox,Xerox 1927,Home Office,Office Supplies,Paper,West,94110,San Francisco,California,United States,0,1.93,1,4.28,0.45,Aug,2020
US-2021-154823,8/21/2020,8/25/2020,Katherine Nockton,Global,Global Commerce Series High-Back Swivel/Tilt Chairs,Corporate,Furniture,Chairs,East,45503,Springfield,Ohio,United States,0.3,-42.75,3,598.46,-0.071428571,Aug,2020
US-2021-154823,8/21/2020,8/25/2020,Katherine Nockton,Tenex,Tenex Chairmats For Use with Hard Floors,Corporate,Furniture,Furnishings,East,45503,Springfield,Ohio,United States,0.2,-3.90,1,25.98,-0.15,Aug,2020
US-2021-154823,8/21/2020,8/25/2020,Katherine Nockton,Acco,Acco D-Ring Binder w/DublLock,Corporate,Office Supplies,Binders,East,45503,Springfield,Ohio,United States,0.7,-8.98,2,12.83,-0.7,Aug,2020
US-2021-129854,8/22/2020,8/26/2020,Roger Barcio,Newell,Newell Chalk Holder,Home Office,Office Supplies,Art,East,10009,New York City,New York,United States,0,7.60,4,16.52,0.46,Aug,2020
US-2021-132080,8/22/2020,8/25/2020,Dave Poirier,Avery,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",Corporate,Office Supplies,Binders,East,10035,New York City,New York,United States,0.2,16.29,6,50.11,0.325,Aug,2020
US-2021-114468,8/23/2020,8/23/2020,Tamara Dahlen,Holmes,Holmes Odor Grabber,Consumer,Office Supplies,Appliances,Central,60440,Bolingbrook,Illinois,United States,0.8,-13.55,2,5.77,-2.35,Aug,2020
US-2021-114468,8/23/2020,8/23/2020,Tamara Dahlen,Other,Staples,Consumer,Office Supplies,Fasteners,Central,60440,Bolingbrook,Illinois,United States,0.2,2.26,8,12.03,0.1875,Aug,2020
US-2021-114468,8/23/2020,8/23/2020,Tamara Dahlen,Xerox,Xerox 206,Consumer,Office Supplies,Paper,Central,60440,Bolingbrook,Illinois,United States,0.2,3.63,2,10.37,0.35,Aug,2020
US-2021-114468,8/23/2020,8/23/2020,Tamara Dahlen,Acme,Acme Tagit Stainless Steel Antibacterial Scissors,Consumer,Office Supplies,Supplies,Central,60440,Bolingbrook,Illinois,United States,0.2,2.77,4,31.68,0.0875,Aug,2020
US-2021-165624,8/23/2020,8/28/2020,Fred Harton,Avanti,Avanti 4.4 Cu. Ft. Refrigerator,Consumer,Office Supplies,Appliances,South,30318,Atlanta,Georgia,United States,0,152.02,3,542.94,0.28,Aug,2020
US-2021-165624,8/23/2020,8/28/2020,Fred Harton,Acco,"Acco Six-Outlet Power Strip, 4' Cord Length",Consumer,Office Supplies,Appliances,South,30318,Atlanta,Georgia,United States,0,6.72,3,25.86,0.26,Aug,2020
US-2021-165624,8/23/2020,8/28/2020,Fred Harton,Avery,Avery 474,Consumer,Office Supplies,Labels,South,30318,Atlanta,Georgia,United States,0,4.23,3,8.64,0.49,Aug,2020
US-2021-165624,8/23/2020,8/28/2020,Fred Harton,Xerox,Xerox 1944,Consumer,Office Supplies,Paper,South,30318,Atlanta,Georgia,United States,0,94.96,5,193.80,0.49,Aug,2020
US-2021-165624,8/23/2020,8/28/2020,Fred Harton,Xerox,Xerox 1890,Consumer,Office Supplies,Paper,South,30318,Atlanta,Georgia,United States,0,48.94,2,97.88,0.5,Aug,2020
US-2021-165624,8/23/2020,8/28/2020,Fred Harton,Xerox,Xerox 1962,Consumer,Office Supplies,Paper,South,30318,Atlanta,Georgia,United States,0,9.63,5,21.40,0.45,Aug,2020
